lead_id,conversion_date,conversion_value,conversion_type
lead_001532,2025-02-24 21:50:08.440819,1271.77,Subscription
lead_001535,2025-02-24 23:24:08.440819,1446.18,Purchase
lead_001538,2025-03-12 02:02:08.440819,6898.84,Demo
lead_001540,2025-03-10 15:58:08.440819,1903.74,Purchase
lead_001543,2025-03-01 18:02:08.440819,7746.0,Demo
lead_001545,2025-03-16 19:27:08.440819,9650.36,Demo
lead_001553,2025-03-24 11:52:08.440819,2981.84,Purchase
lead_001554,2025-03-26 07:31:08.440819,4955.48,Trial
lead_001557,2025-03-05 22:34:08.440819,3009.32,Subscription
lead_001558,2025-03-15 22:49:08.440819,4654.01,Purchase
lead_001559,2025-03-06 19:08:08.440819,1177.21,Demo
lead_001560,2025-03-20 13:58:08.440819,8695.2,Purchase
lead_001562,2025-03-08 07:06:08.440819,8118.42,Subscription
lead_001566,2025-03-01 17:29:08.440819,9334.84,Demo
lead_001567,2025-03-14 11:13:08.440819,5807.87,Demo
lead_001569,2025-03-23 14:55:08.440819,3835.89,Trial
lead_001570,2025-03-18 18:47:08.440819,4005.92,Subscription
lead_001577,2025-02-26 22:36:08.440819,8853.71,Subscription
lead_001579,2025-03-13 06:53:08.440819,3292.23,Demo
lead_001580,2025-03-02 11:53:08.440819,6078.56,Trial
lead_001597,2025-03-21 21:31:08.440819,4526.4,Subscription
lead_001603,2025-03-07 22:32:08.440819,6028.17,Subscription
lead_001606,2025-03-22 20:18:08.440819,8231.21,Purchase
lead_001607,2025-03-23 03:19:08.440819,1682.27,Trial
lead_001608,2025-03-12 04:36:08.440819,5188.86,Purchase
lead_001609,2025-03-13 14:39:08.440819,1143.08,Demo
lead_001621,2025-03-08 16:04:08.440819,8679.05,Purchase
lead_001623,2025-03-09 19:48:08.440819,3258.34,Purchase
lead_001624,2025-03-10 16:14:08.440819,2995.22,Trial
lead_001625,2025-03-18 18:50:08.440819,8646.26,Purchase
lead_001629,2025-03-13 12:42:08.440819,9326.76,Demo
lead_001633,2025-03-13 17:01:08.440819,9147.56,Subscription
lead_001635,2025-03-11 04:43:08.440819,4008.87,Purchase
lead_001637,2025-03-12 05:23:08.440819,9851.05,Purchase
lead_001640,2025-03-12 12:24:08.440819,1270.4,Purchase
lead_001641,2025-03-17 07:36:08.440819,5144.16,Subscription
lead_001643,2025-03-18 07:34:08.440819,9111.23,Trial
lead_001647,2025-03-25 21:23:08.440819,4358.47,Subscription
lead_001659,2025-03-03 20:46:08.440819,3297.13,Demo
lead_001661,2025-03-01 00:04:08.440819,8504.6,Purchase
lead_001664,2025-03-01 20:20:08.440819,7891.66,Trial
lead_001665,2025-03-20 05:57:08.440819,9882.83,Trial
lead_001666,2025-02-28 23:30:08.440819,1950.83,Subscription
lead_001670,2025-03-06 21:29:08.440819,2370.58,Subscription
lead_001672,2025-03-25 18:22:08.440819,9160.21,Demo
lead_001674,2025-03-16 12:11:08.440819,9480.0,Trial
lead_001675,2025-03-23 17:33:08.440819,9991.22,Purchase
lead_001677,2025-03-21 21:49:08.440819,4957.27,Purchase
lead_001678,2025-03-27 05:47:08.440819,5918.99,Trial
lead_001679,2025-03-27 13:07:08.440819,3861.77,Subscription
lead_001680,2025-03-07 09:11:08.440819,3336.34,Demo
lead_001682,2025-03-21 11:38:08.440819,2735.08,Purchase
lead_001683,2025-03-25 17:55:08.440819,2752.0,Demo
lead_001696,2025-03-06 20:39:08.440819,6069.94,Demo
lead_001700,2025-03-14 09:13:08.440819,2236.36,Trial
lead_001701,2025-03-08 16:05:08.440819,4145.76,Subscription
lead_001702,2025-03-18 15:21:08.440819,5801.36,Purchase
lead_001708,2025-03-25 14:51:08.440819,7905.56,Subscription
lead_001711,2025-03-22 16:55:08.440819,3025.85,Demo
lead_001712,2025-03-31 04:38:08.440819,7020.56,Subscription
lead_001713,2025-03-13 19:00:08.440819,5936.66,Demo
lead_001723,2025-03-06 05:25:08.440819,3878.58,Trial
lead_001728,2025-03-19 21:03:08.440819,7385.29,Trial
lead_001730,2025-03-31 15:55:08.440819,6288.93,Demo
lead_001731,2025-03-10 10:05:08.440819,4717.69,Purchase
lead_001733,2025-03-26 18:45:08.440819,2901.08,Demo
lead_001735,2025-03-13 02:13:08.440819,7036.72,Demo
lead_001738,2025-03-18 15:04:08.440819,5358.77,Subscription
lead_001739,2025-03-19 08:26:08.440819,4415.51,Trial
lead_001741,2025-04-01 20:52:08.440819,7768.16,Demo
lead_001744,2025-03-28 18:34:08.440819,4176.49,Trial
lead_001746,2025-03-30 03:42:08.440819,4224.2,Trial
lead_001747,2025-03-16 11:42:08.440819,2354.92,Purchase
lead_001749,2025-03-21 09:30:08.440819,9229.51,Demo
lead_001750,2025-03-29 00:27:08.440819,1896.8,Purchase
lead_001754,2025-04-01 00:31:08.440819,5167.75,Purchase
lead_001756,2025-04-03 12:41:08.440819,4522.43,Subscription
lead_001759,2025-03-11 16:13:08.440819,7110.03,Demo
lead_001760,2025-03-29 22:41:08.440819,8553.59,Subscription
lead_001761,2025-04-01 20:32:08.440819,4198.4,Purchase
lead_001762,2025-03-08 10:25:08.440819,2511.85,Purchase
lead_001764,2025-04-01 02:49:08.440819,8399.53,Purchase
lead_001768,2025-04-03 04:46:08.440819,9581.62,Purchase
lead_001772,2025-03-09 09:05:08.440819,3041.54,Subscription
lead_001777,2025-03-28 21:08:08.440819,1673.07,Purchase
lead_001787,2025-03-18 12:00:08.440819,9435.63,Trial
lead_001790,2025-03-15 19:39:08.440819,2955.22,Subscription
lead_001791,2025-03-29 11:12:08.440819,1203.88,Trial
lead_001792,2025-03-15 19:35:08.440819,3695.01,Trial
lead_001793,2025-04-02 06:40:08.440819,4591.91,Subscription
lead_001794,2025-03-11 22:17:08.440819,3928.0,Demo
lead_001795,2025-04-04 19:26:08.440819,4487.47,Trial
lead_001797,2025-04-01 13:42:08.440819,4709.04,Purchase
lead_001798,2025-03-22 03:44:08.440819,3368.2,Purchase
lead_001805,2025-03-09 14:14:08.440819,7839.04,Purchase
lead_001809,2025-03-26 15:14:08.440819,5563.61,Demo
lead_001813,2025-03-11 22:37:08.440819,5435.43,Demo
lead_001816,2025-03-26 12:47:08.440819,4898.23,Trial
lead_001819,2025-03-24 08:32:08.440819,9233.76,Trial
lead_001821,2025-03-10 17:02:08.440819,9509.99,Purchase
lead_001823,2025-03-30 03:09:08.440819,9324.86,Trial
lead_001828,2025-03-24 07:46:08.440819,8570.83,Subscription
lead_001829,2025-03-10 02:23:08.440819,4660.81,Trial
lead_001831,2025-03-29 12:51:08.440819,7613.66,Subscription
lead_001836,2025-03-25 04:36:08.440819,1078.01,Trial
lead_001838,2025-03-19 07:03:08.440819,4597.9,Purchase
lead_001841,2025-03-29 12:57:08.440819,5777.7,Trial
lead_001845,2025-03-26 14:49:08.440819,3869.96,Subscription
lead_001847,2025-03-20 20:07:08.440819,7199.44,Subscription
lead_001852,2025-03-28 00:32:08.440819,5666.37,Demo
lead_001853,2025-03-24 13:25:08.440819,5737.88,Trial
lead_001855,2025-03-20 00:24:08.440819,7712.24,Subscription
lead_001861,2025-04-01 06:23:08.440819,1608.06,Trial
lead_001868,2025-03-12 16:03:08.440819,2080.88,Purchase
lead_001872,2025-04-04 03:40:08.440819,9301.06,Trial
lead_001879,2025-04-05 16:54:08.440819,8325.92,Purchase
lead_001892,2025-03-16 02:13:08.440819,3731.14,Purchase
lead_001895,2025-03-17 08:45:08.440819,7714.02,Trial
lead_001897,2025-03-18 19:45:08.440819,3003.57,Purchase
lead_001900,2025-03-10 19:37:08.440819,1720.81,Trial
lead_001902,2025-03-24 13:34:08.440819,5961.63,Purchase
lead_001903,2025-03-19 17:22:08.440819,6115.11,Purchase
lead_001904,2025-03-19 11:45:08.440819,8166.44,Trial
lead_001907,2025-03-19 21:56:08.440819,8950.73,Purchase
lead_001909,2025-04-06 23:17:08.440819,6526.32,Trial
lead_001910,2025-03-27 07:16:08.440819,7753.31,Demo
lead_001913,2025-03-28 03:51:08.440819,6988.14,Subscription
lead_001914,2025-04-07 00:52:08.440819,1263.43,Purchase
lead_001923,2025-03-24 11:14:08.440819,9401.26,Demo
lead_001925,2025-03-17 20:17:08.440819,1100.84,Trial
lead_001929,2025-03-14 09:41:08.440819,4008.84,Trial
lead_001930,2025-03-31 18:49:08.440819,2123.53,Trial
lead_001940,2025-03-16 10:04:08.440819,5689.74,Demo
lead_001946,2025-03-21 07:07:08.440819,2206.97,Trial
lead_001948,2025-03-16 20:00:08.440819,4470.81,Subscription
lead_001951,2025-04-08 11:54:08.440819,5606.97,Purchase
lead_001954,2025-03-19 19:47:08.440819,2496.53,Trial
lead_001966,2025-04-09 10:16:08.440819,1101.13,Demo
lead_001967,2025-03-27 16:23:08.440819,6659.28,Subscription
lead_001971,2025-04-10 17:53:08.440819,1597.09,Trial
lead_001975,2025-04-10 23:46:08.440819,5608.82,Purchase
lead_001976,2025-04-11 15:36:08.440819,1105.0,Demo
lead_001977,2025-03-17 02:49:08.440819,8954.02,Purchase
lead_001978,2025-03-21 04:38:08.440819,2948.85,Trial
lead_001979,2025-04-02 08:14:08.440819,6865.24,Purchase
lead_001990,2025-04-08 14:15:08.440819,6882.2,Purchase
lead_001992,2025-04-02 12:47:08.440819,2128.52,Demo
lead_001993,2025-04-12 07:43:08.440819,2506.39,Trial
lead_001997,2025-04-10 22:20:08.440819,8387.32,Purchase
lead_001999,2025-03-19 07:18:08.440819,3533.55,Demo
lead_002002,2025-04-11 11:13:08.440819,4394.55,Purchase
lead_002008,2025-03-20 13:40:08.440819,8815.38,Trial
lead_002014,2025-03-25 19:49:08.440819,7714.64,Trial
lead_002016,2025-04-10 04:49:08.440819,2013.99,Subscription
lead_002017,2025-04-03 05:17:08.440819,4456.05,Trial
lead_002018,2025-03-16 00:51:08.440819,4537.12,Demo
lead_002026,2025-03-23 16:04:08.440819,1392.13,Purchase
lead_002027,2025-04-03 18:18:08.440819,1407.44,Trial
lead_002028,2025-03-19 10:34:08.440819,1765.02,Purchase
lead_002029,2025-04-01 22:04:08.440819,3274.81,Subscription
lead_002033,2025-04-05 06:50:08.440819,8386.99,Subscription
lead_002036,2025-03-18 04:15:08.440819,4241.04,Subscription
lead_002044,2025-03-20 13:49:08.440819,2207.04,Trial
lead_002047,2025-03-16 03:52:08.440819,9500.38,Demo
lead_002048,2025-04-06 22:34:08.440819,2332.75,Purchase
lead_002050,2025-04-08 15:37:08.440819,1506.07,Trial
lead_002053,2025-03-18 07:34:08.440819,6457.67,Demo
lead_002055,2025-03-20 11:10:08.440819,8428.06,Subscription
lead_002057,2025-04-10 06:03:08.440819,9336.1,Subscription
lead_002058,2025-03-25 07:10:08.440819,6844.13,Purchase
lead_002061,2025-04-06 16:28:08.440819,7307.96,Demo
lead_002063,2025-03-25 03:24:08.440819,8143.04,Trial
lead_002065,2025-03-19 17:54:08.440819,2615.7,Trial
lead_002078,2025-03-29 20:01:08.440819,2341.23,Subscription
lead_002079,2025-04-01 23:58:08.440819,6894.03,Subscription
lead_002083,2025-03-28 00:55:08.440819,8428.88,Purchase
lead_002085,2025-04-06 22:02:08.440819,7208.75,Subscription
lead_002086,2025-04-10 05:00:08.440819,5675.89,Trial
lead_002088,2025-03-30 15:19:08.440819,5092.12,Trial
lead_002090,2025-03-20 02:26:08.440819,1550.07,Subscription
lead_002102,2025-03-27 18:36:08.440819,1739.02,Demo
lead_002103,2025-03-21 12:47:08.440819,1521.47,Purchase
lead_002104,2025-03-18 15:37:08.440819,5961.41,Demo
lead_002106,2025-03-27 10:07:08.440819,6564.66,Subscription
lead_002107,2025-03-30 15:20:08.440819,6916.56,Trial
lead_002109,2025-03-28 07:48:08.440819,8690.07,Subscription
lead_002110,2025-04-01 15:59:08.440819,5133.61,Demo
lead_002112,2025-04-06 00:47:08.440819,7687.91,Subscription
lead_002116,2025-04-04 16:11:08.440819,3892.64,Demo
lead_002118,2025-04-04 14:52:08.440819,2475.73,Demo
lead_002122,2025-04-07 02:10:08.440819,1223.53,Purchase
lead_002124,2025-03-27 16:45:08.440819,6018.46,Purchase
lead_002128,2025-04-15 01:48:08.440819,5588.67,Demo
lead_002138,2025-04-09 18:24:08.440819,3626.8,Subscription
lead_002140,2025-04-10 04:10:08.440819,4368.71,Purchase
lead_002141,2025-04-06 04:23:08.440819,8412.88,Subscription
lead_002142,2025-04-09 03:00:08.440819,4159.56,Subscription
lead_002144,2025-03-21 18:40:08.440819,5445.6,Purchase
lead_002157,2025-04-02 09:14:08.440819,5913.01,Purchase
lead_002165,2025-03-27 09:06:08.440819,8242.2,Trial
lead_002169,2025-04-03 20:44:08.440819,6520.09,Purchase
lead_002172,2025-04-18 03:31:08.440819,8243.15,Trial
lead_002173,2025-03-28 21:51:08.440819,1407.04,Subscription
lead_002174,2025-04-12 12:13:08.440819,1711.29,Trial
lead_002177,2025-04-09 19:52:08.440819,9482.32,Purchase
lead_002182,2025-04-07 15:34:08.440819,3917.6,Demo
lead_002190,2025-04-17 19:31:08.440819,1548.11,Demo
lead_002195,2025-03-29 21:28:08.440819,1701.88,Trial
lead_002200,2025-04-17 00:53:08.440819,7378.57,Subscription
lead_002203,2025-04-11 03:43:08.440819,9998.37,Subscription
lead_002207,2025-04-13 03:05:08.440819,1676.77,Demo
lead_002208,2025-03-27 05:58:08.440819,7329.85,Subscription
lead_002214,2025-03-27 13:52:08.440819,8771.86,Purchase
lead_002217,2025-03-29 02:45:08.440819,4889.65,Trial
lead_002237,2025-03-24 18:43:08.440819,5258.91,Subscription
lead_002240,2025-03-29 04:05:08.440819,2367.22,Subscription
lead_002242,2025-04-11 22:00:08.440819,3348.54,Subscription
lead_002245,2025-04-09 06:35:08.440819,1299.75,Subscription
lead_002247,2025-04-02 18:20:08.440819,5696.19,Trial
lead_002252,2025-04-14 06:32:08.440819,6600.57,Demo
lead_002253,2025-04-14 07:38:08.440819,8529.58,Purchase
lead_002259,2025-03-27 02:35:08.440819,5181.42,Trial
lead_002260,2025-04-21 07:53:08.440819,3120.87,Subscription
lead_002262,2025-04-12 17:36:08.440819,1423.66,Subscription
lead_002275,2025-03-31 05:42:08.440819,8198.85,Trial
lead_002276,2025-04-12 09:55:08.440819,4534.75,Purchase
lead_002277,2025-04-02 23:16:08.440819,1878.17,Trial
lead_002284,2025-04-02 02:58:08.440819,3956.37,Purchase
lead_002285,2025-04-14 19:10:08.440819,9016.24,Demo
lead_002287,2025-03-26 05:08:08.440819,1143.5,Subscription
lead_002289,2025-04-15 07:20:08.440819,3630.91,Subscription
lead_002291,2025-04-19 15:02:08.440819,4330.71,Demo
lead_002303,2025-04-10 10:15:08.440819,5006.61,Subscription
lead_002305,2025-04-19 16:19:08.440819,9480.16,Trial
lead_002306,2025-04-21 11:37:08.440819,8419.49,Subscription
lead_002307,2025-04-19 08:21:08.440819,2502.05,Purchase
lead_002315,2025-04-19 06:48:08.440819,1681.06,Subscription
lead_002317,2025-04-22 18:18:08.440819,1160.46,Demo
lead_002319,2025-03-31 13:20:08.440819,3455.36,Purchase
lead_002326,2025-04-09 13:01:08.440819,4294.39,Subscription
lead_002328,2025-03-29 17:18:08.440819,4776.06,Trial
lead_002332,2025-03-28 04:58:08.440819,9335.89,Subscription
lead_002333,2025-04-22 06:17:08.440819,8389.73,Demo
lead_002334,2025-04-10 11:27:08.440819,2842.06,Subscription
lead_002336,2025-04-23 00:41:08.440819,2247.67,Purchase
lead_002341,2025-04-19 23:21:08.440819,5947.48,Trial
lead_002343,2025-04-21 14:13:08.440819,9604.64,Purchase
lead_002345,2025-04-02 17:44:08.440819,2885.9,Purchase
lead_002347,2025-04-27 02:34:08.440819,7223.41,Subscription
lead_002349,2025-04-05 17:13:08.440819,7026.89,Demo
lead_002350,2025-04-09 01:34:08.440819,4779.39,Trial
lead_002356,2025-04-22 19:28:08.440819,9931.04,Demo
lead_002358,2025-04-04 02:31:08.440819,1521.43,Purchase
lead_002362,2025-04-08 06:39:08.440819,9936.31,Demo
lead_002368,2025-04-07 15:01:08.440819,3314.87,Demo
lead_002369,2025-04-08 21:39:08.440819,2330.01,Demo
lead_002371,2025-04-16 12:36:08.440819,6199.74,Demo
lead_002377,2025-04-24 13:39:08.440819,7044.35,Demo
lead_002381,2025-04-03 07:10:08.440819,6332.79,Subscription
lead_002382,2025-04-06 15:30:08.440819,6727.14,Purchase
lead_002385,2025-03-31 11:03:08.440819,4968.22,Subscription
lead_002388,2025-04-25 00:05:08.440819,4656.64,Demo
lead_002389,2025-04-08 07:32:08.440819,9950.67,Trial
lead_002390,2025-04-11 11:59:08.440819,9800.59,Trial
lead_002396,2025-03-31 11:04:08.440819,2131.06,Subscription
lead_002398,2025-04-10 14:46:08.440819,9878.07,Trial
lead_002399,2025-04-23 18:00:08.440819,7141.63,Trial
lead_002400,2025-04-03 08:10:08.440819,9078.03,Demo
lead_002401,2025-04-17 08:01:08.440819,9062.17,Trial
lead_002404,2025-04-05 19:50:08.440819,5920.28,Trial
lead_002409,2025-04-13 21:17:08.440819,8441.53,Subscription
lead_002413,2025-04-15 02:22:08.440819,2790.68,Trial
lead_002415,2025-04-04 05:11:08.440819,1967.98,Subscription
lead_002418,2025-04-28 05:21:08.440819,5642.2,Subscription
lead_002424,2025-04-03 09:48:08.440819,6323.56,Subscription
lead_002428,2025-04-23 03:42:08.440819,1479.03,Subscription
lead_002430,2025-04-02 03:20:08.440819,3858.52,Purchase
lead_002431,2025-04-05 16:46:08.440819,1205.39,Demo
lead_002435,2025-04-12 08:28:08.440819,2012.65,Demo
lead_002444,2025-04-06 23:09:08.440819,8976.15,Trial
lead_002447,2025-04-21 10:10:08.440819,7905.28,Subscription
lead_002453,2025-04-22 21:44:08.440819,6546.47,Purchase
lead_002454,2025-04-10 08:48:08.440819,8900.62,Purchase
lead_002455,2025-04-25 01:10:08.440819,8843.42,Trial
lead_002456,2025-04-16 16:21:08.440819,4324.25,Demo
lead_002459,2025-04-30 22:39:08.440819,1270.22,Demo
lead_002461,2025-04-08 11:34:08.440819,5709.79,Subscription
lead_002462,2025-04-07 04:56:08.440819,8874.77,Subscription
lead_002468,2025-04-07 13:20:08.440819,7030.22,Subscription
lead_002471,2025-04-05 23:22:08.440819,9154.97,Purchase
lead_002472,2025-04-09 10:19:08.440819,4938.88,Trial
lead_002476,2025-04-09 01:51:08.440819,5932.01,Demo
lead_002477,2025-04-20 05:10:08.440819,1359.09,Subscription
lead_002480,2025-04-17 16:22:08.440819,2283.89,Subscription
lead_002485,2025-04-26 15:19:08.440819,9722.05,Demo
lead_002491,2025-04-23 02:56:08.440819,2327.03,Purchase
lead_002497,2025-04-27 00:13:08.440819,6748.13,Trial
lead_002505,2025-04-11 19:06:08.440819,7140.79,Demo
lead_002509,2025-04-06 20:03:08.440819,1913.41,Trial
lead_002510,2025-04-03 09:03:08.440819,1901.01,Demo
lead_002511,2025-04-08 07:07:08.440819,2015.56,Purchase
lead_002512,2025-04-19 18:27:08.440819,9949.58,Subscription
lead_002513,2025-04-09 18:08:08.440819,5250.87,Trial
lead_002514,2025-04-08 13:22:08.440819,7570.84,Purchase
lead_002516,2025-04-06 11:10:08.440819,3318.35,Trial
lead_002517,2025-04-25 06:00:08.440819,3514.68,Trial
lead_002519,2025-04-25 23:47:08.440819,2532.58,Demo
lead_002526,2025-04-30 00:55:08.440819,2754.93,Demo
lead_002534,2025-04-13 16:18:08.440819,6630.79,Demo
lead_002539,2025-04-19 13:04:08.440819,8324.79,Purchase
lead_002540,2025-04-30 01:23:08.440819,4223.8,Demo
lead_002542,2025-04-13 14:51:08.440819,5020.2,Purchase
lead_002546,2025-04-17 11:04:08.440819,2866.87,Subscription
lead_002547,2025-04-26 15:34:08.440819,6324.0,Demo
lead_002549,2025-04-21 20:42:08.440819,8162.77,Purchase
lead_002551,2025-04-24 12:07:08.440819,1128.27,Purchase
lead_002554,2025-04-30 21:29:08.440819,7529.01,Subscription
lead_002555,2025-04-17 13:56:08.440819,7988.1,Trial
lead_002559,2025-04-19 18:18:08.440819,2564.31,Subscription
lead_002564,2025-04-19 00:38:08.440819,8955.51,Demo
lead_002565,2025-04-18 15:08:08.440819,7031.67,Purchase
lead_002573,2025-05-01 17:18:08.440819,8119.28,Trial
lead_002575,2025-04-13 12:32:08.440819,1129.35,Trial
lead_002578,2025-04-21 13:18:08.440819,5381.38,Purchase
lead_002583,2025-05-01 02:37:08.440819,8398.54,Trial
lead_002586,2025-04-05 06:22:08.440819,6470.41,Purchase
lead_002589,2025-04-23 22:09:08.440819,8358.05,Subscription
lead_002590,2025-04-21 15:03:08.440819,6144.14,Purchase
lead_002596,2025-04-29 07:28:08.440819,7039.16,Demo
lead_002602,2025-04-13 06:46:08.440819,9316.78,Purchase
lead_002604,2025-04-10 15:44:08.440819,2166.81,Subscription
lead_002605,2025-04-21 02:17:08.440819,5372.29,Purchase
lead_002607,2025-04-22 17:37:08.440819,6076.21,Trial
lead_002611,2025-04-18 09:22:08.440819,1888.6,Subscription
lead_002613,2025-04-19 01:51:08.440819,2710.95,Trial
lead_002618,2025-04-15 15:15:08.440819,9749.77,Demo
lead_002619,2025-05-03 10:44:08.440819,6395.17,Purchase
lead_002623,2025-04-27 00:15:08.440819,6547.25,Demo
lead_002626,2025-04-30 11:11:08.440819,3250.91,Purchase
lead_002628,2025-04-09 07:14:08.440819,9329.51,Purchase
lead_002632,2025-04-24 16:33:08.440819,5038.79,Trial
lead_002633,2025-04-08 10:42:08.440819,1160.27,Subscription
lead_002638,2025-04-09 03:13:08.440819,2935.23,Purchase
lead_002643,2025-04-16 01:48:08.440819,3536.66,Demo
lead_002644,2025-04-18 17:45:08.440819,3953.67,Trial
lead_002646,2025-04-11 10:51:08.440819,1518.03,Demo
lead_002655,2025-05-01 16:37:08.440819,1476.36,Purchase
lead_002656,2025-04-30 14:10:08.440819,3736.09,Trial
lead_002657,2025-05-03 12:00:08.440819,9064.13,Trial
lead_002659,2025-04-17 09:58:08.440819,9432.62,Trial
lead_002662,2025-04-17 07:41:08.440819,5800.16,Demo
lead_002667,2025-04-13 11:00:08.440819,9586.55,Trial
lead_002668,2025-04-23 15:22:08.440819,2736.66,Subscription
lead_002673,2025-05-03 16:08:08.440819,9404.96,Trial
lead_002681,2025-04-23 23:40:08.440819,8642.41,Trial
lead_002684,2025-04-09 17:34:08.440819,6569.43,Demo
lead_002685,2025-04-16 06:57:08.440819,8958.81,Purchase
lead_002687,2025-04-21 11:01:08.440819,4268.53,Subscription
lead_002691,2025-04-10 03:52:08.440819,1365.84,Purchase
lead_002696,2025-04-12 15:17:08.440819,4230.65,Purchase
lead_002698,2025-05-06 21:03:08.440819,9039.26,Trial
lead_002700,2025-04-24 12:17:08.440819,3410.71,Demo
lead_002701,2025-04-10 12:04:08.440819,9351.3,Trial
lead_002702,2025-04-22 01:45:08.440819,8424.47,Trial
lead_002705,2025-04-23 03:13:08.440819,7045.97,Subscription
lead_002711,2025-05-06 18:52:08.440819,2780.68,Demo
lead_002712,2025-04-21 14:00:08.440819,4414.58,Trial
lead_002713,2025-04-15 19:56:08.440819,1080.82,Trial
lead_002718,2025-04-30 17:46:08.440819,9475.5,Trial
lead_002724,2025-04-10 13:45:08.440819,2244.45,Subscription
lead_002728,2025-04-22 12:03:08.440819,1252.22,Trial
lead_002729,2025-04-24 10:33:08.440819,4191.95,Purchase
lead_002730,2025-04-12 22:34:08.440819,8111.39,Demo
